22,6,4.090909090909092,[2 2 5 2 2 2 2 5 2]
22,7,4.090909090909092,[2 2 5 2 2 2 2 5 2]
22,8,0.0,[2 2 5 2 2 2 2 5 2]
22,10,5.625,[2 2 5 2 2 2 2 5 2]
23,1,11.739130434782608,[2 2 5 2 2 2 2 5 2]
23,2,11.739130434782608,[2 2 5 2 2 2 2 5 2]
23,3,3.9130434782608696,[2 2 5 2 2 2 2 5 2]
23,4,7.826086956521739,[2 2 5 2 2 2 2 5 2]
23,5,0.0,[2 2 5 2 2 2 2 5 2]
23,6,3.9130434782608696,[2 2 5 2 2 2 2 5 2]
23,7,0.0,[2 2 5 2 2 2 2 5 2]
23,8,0.0,[2 2 5 2 2 2 2 5 2]
23,10,5.294117647058823,[2 2 5 2 2 2 2 5 2]
24,1,15.000000000000002,[2 2 5 2 2 2 2 5 2]
24,2,11.25,[2 2 5 2 2 2 2 5 2]
24,3,0.0,[2 2 5 2 2 2 2 5 2]
24,4,7.500000000000001,[2 2 5 2 2 2 2 5 2]
24,5,0.0,[2 2 5 2 2 2 2 5 2]
24,6,3.7500000000000004,[2 2 5 2 2 2 2 5 2]
24,7,3.7500000000000004,[2 2 5 2 2 2 2 5 2]
24,8,0.0,[2 2 5 2 2 2 2 5 2]
24,10,10.0,[2 2 5 2 2 2 2 5 2]
25,1,14.4,[2 2 5 2 2 2 2 5 2 2]
25,2,10.8,[2 2 5 2 2 2 2 5 2 2]
25,3,3.6,[2 2 5 2 2 2 2 5 2 2]
25,4,7.2,[2 2 5 2 2 2 2 5 2 2]
25,5,0.0,[2 2 5 2 2 2 2 5 2 2]
25,6,3.6,[2 2 5 2 2 2 2 5 2 2]
25,7,0.0,[2 2 5 2 2 2 2 5 2 2]
25,8,0.0,[2 2 5 2 2 2 2 5 2 2]
25,10,9.473684210526317,[2 2 5 2 2 2 2 5 2 2]
26,1,14.4,[2 2 5 2 2 2 2 5 2 2 2]
26,2,14.4,[2 2 5 2 2 2 2 5 2 2 2]
26,3,3.6,[2 2 5 2 2 2 2 5 2 2 2]
26,4,10.8,[2 2 5 2 2 2 2 5 2 2 2]
26,5,3.6,[2 2 5 2 2 2 2 5 2 2 2]
26,6,3.6,[2 2 5 2 2 2 2 5 2 2 2]
26,7,3.6,[2 2 5 2 2 2 2 5 2 2 2]
26,8,0.0,[2 2 5 2 2 2 2 5 2 2 2]
26,10,9.0,[2 2 5 2 2 2 2 5 2 2 2]
27,1,14.4,[2 2 5 2 2 2 2 5 2 2]
27,2,14.4,[2 2 5 2 2 2 2 5 2 2]
27,3,7.2,[2 2 5 2 2 2 2 5 2 2]
27,4,10.8,[2 2 5 2 2 2 2 5 2 2]
27,5,3.6,[2 2 5 2 2 2 2 5 2 2]
27,6,7.2,[2 2 5 2 2 2 2 5 2 2]
27,7,3.6,[2 2 5 2 2 2 2 5 2 2]
27,8,0.0,[2 2 5 2 2 2 2 5 2 2]
27,10,8.571428571428571,[2 2 5 2 2 2 2 5 2 2]
28,1,18.0,[2 2 5 2 2 2 2 5 2 2]
28,2,14.4,[2 2 5 2 2 2 2 5 2 2]
28,3,7.2,[2 2 5 2 2 2 2 5 2 2]
28,4,10.8,[2 2 5 2 2 2 2 5 2 2]
28,5,0.0,[2 2 5 2 2 2 2 5 2 2]
28,6,7.2,[2 2 5 2 2 2 2 5 2 2]
28,7,3.6,[2 2 5 2 2 2 2 5 2 2]
28,8,0.0,[2 2 5 2 2 2 2 5 2 2]
28,10,8.181818181818183,[2 2 5 2 2 2 2 5 2 2]
29,1,18.0,[2 2 5 2 2 2 2 5 2 2]
29,2,10.8,[2 2 5 2 2 2 2 5 2 2]
29,3,3.6,[2 2 5 2 2 2 2 5 2 2]
29,4,10.8,[2 2 5 2 2 2 2 5 2 2]
29,5,3.6,[2 2 5 2 2 2 2 5 2 2]
29,6,7.2,[2 2 5 2 2 2 2 5 2 2]
29,7,3.6,[2 2 5 2 2 2 2 5 2 2]
29,8,0.0,[2 2 5 2 2 2 2 5 2 2]
29,10,7.826086956521739,[2 2 5 2 2 2 2 5 2 2]
30,1,18.0,[2 2 5 2 2 2 2 5 2 2 2]
30,2,10.8,[2 2 5 2 2 2 2 5 2 2 2]
30,3,7.2,[2 2 5 2 2 2 2 5 2 2 2]
30,4,10.8,[2 2 5 2 2 2 2 5 2 2 2]
30,5,3.6,[2 2 5 2 2 2 2 5 2 2 2]
30,6,7.2,[2 2 5 2 2 2 2 5 2 2 2]
30,7,0.0,[2 2 5 2 2 2 2 5 2 2 2]
30,8,0.0,[2 2 5 2 2 2 2 5 2 2 2]
30,10,11.25,[2 2 5 2 2 2 2 5 2 2 2]
31,1,14.4,[2 2 5 2 2 2 2 5 2 2 2]
31,2,14.4,[2 2 5 2 2 2 2 5 2 2 2]
31,3,7.2,[2 2 5 2 2 2 2 5 2 2 2]
31,4,10.8,[2 2 5 2 2 2 2 5 2 2 2]
31,5,3.6,[2 2 5 2 2 2 2 5 2 2 2]
31,6,7.2,[2 2 5 2 2 2 2 5 2 2 2]
31,7,0.0,[2 2 5 2 2 2 2 5 2 2 2]
31,8,0.0,[2 2 5 2 2 2 2 5 2 2 2]
31,10,10.8,[2 2 5 2 2 2 2 5 2 2 2]
32,1,14.4,[2 2 5 2 2 2 2 5 2 2 2]
32,2,14.4,[2 2 5 2 2 2 2 5 2 2 2]
32,3,7.2,[2 2 5 2 2 2 2 5 2 2 2]
32,4,10.8,[2 2 5 2 2 2 2 5 2 2 2]
32,5,3.6,[2 2 5 2 2 2 2 5 2 2 2]
32,6,3.6,[2 2 5 2 2 2 2 5 2 2 2]
32,7,0.0,[2 2 5 2 2 2 2 5 2 2 2]
32,8,3.9130434782608696,[2 2 5 2 2 2 2 5 2 2 2]
32,10,10.8,[2 2 5 2 2 2 2 5 2 2 2]
33,1,18.0,[2 2 5 2 2 2 5 2 2 2]
33,2,14.4,[2 2 5 2 2 2 5 2 2 2]
33,3,7.2,[2 2 5 2 2 2 5 2 2 2]
33,4,10.8,[2 2 5 2 2 2 5 2 2 2]
33,5,3.6,[2 2 5 2 2 2 5 2 2 2]
33,7,0.0,[2 2 5 2 2 2 5 2 2 2]
33,8,3.7500000000000004,[2 2 5 2 2 2 5 2 2 2]
33,10,10.8,[2 2 5 2 2 2 5 2 2 2]
34,1,18.0,[2 2 5 2 2 2 5 2 2 2 2]
34,2,14.4,[2 2 5 2 2 2 5 2 2 2 2]
34,3,7.2,[2 2 5 2 2 2 5 2 2 2 2]
34,4,10.8,[2 2 5 2 2 2 5 2 2 2 2]
34,5,0.0,[2 2 5 2 2 2 5 2 2 2 2]
34,7,3.6,[2 2 5 2 2 2 5 2 2 2 2]
34,8,3.6,[2 2 5 2 2 2 5 2 2 2 2]
34,10,10.8,[2 2 5 2 2 2 5 2 2 2 2]
34,12,0.0,[2 2 5 2 2 2 5 2 2 2 2]
34,6,7.2,[2 2 5 2 2 2 5 2 2 2 2]
35,1,18.0,[2 2 5 2 2 2 5 2 2 2 2]
35,2,18.0,[2 2 5 2 2 2 5 2 2 2 2]
35,3,3.6,[2 2 5 2 2 2 5 2 2 2 2]
35,4,10.8,[2 2 5 2 2 2 5 2 2 2 2]
35,5,0.0,[2 2 5 2 2 2 5 2 2 2 2]
35,7,3.6,[2 2 5 2 2 2 5 2 2 2 2]
35,8,3.6,[2 2 5 2 2 2 5 2 2 2 2]
35,10,10.8,[2 2 5 2 2 2 5 2 2 2 2]
35,12,6.428571428571428,[2 2 5 2 2 2 5 2 2 2 2]
35,6,7.2,[2 2 5 2 2 2 5 2 2 2 2]
36,1,14.4,[2 2 5 2 2 2 5 2 2 2 2]
36,2,18.0,[2 2 5 2 2 2 5 2 2 2 2]
36,3,3.6,[2 2 5 2 2 2 5 2 2 2 2]
36,4,10.8,[2 2 5 2 2 2 5 2 2 2 2]
36,5,0.0,[2 2 5 2 2 2 5 2 2 2 2]
36,7,0.0,[2 2 5 2 2 2 5 2 2 2 2]
36,8,3.6,[2 2 5 2 2 2 5 2 2 2 2]
36,10,7.2,[2 2 5 2 2 2 5 2 2 2 2]
36,12,6.0,[2 2 5 2 2 2 5 2 2 2 2]
36,6,7.2,[2 2 5 2 2 2 5 2 2 2 2]
37,1,18.0,[2 2 5 2 2 2 5 2 2 2]
37,2,14.4,[2 2 5 2 2 2 5 2 2 2]
37,3,3.6,[2 2 5 2 2 2 5 2 2 2]
37,4,14.4,[2 2 5 2 2 2 5 2 2 2]
37,5,0.0,[2 2 5 2 2 2 5 2 2 2]
37,7,3.6,[2 2 5 2 2 2 5 2 2 2]
37,8,7.2,[2 2 5 2 2 2 5 2 2 2]
37,10,10.8,[2 2 5 2 2 2 5 2 2 2]
37,6,7.2,[2 2 5 2 2 2 5 2 2 2]
38,1,18.0,[2 2 5 2 2 2 5 2 2 2]
38,2,14.4,[2 2 5 2 2 2 5 2 2 2]
38,3,0.0,[2 2 5 2 2 2 5 2 2 2]
38,4,14.4,[2 2 5 2 2 2 5 2 2 2]
38,5,0.0,[2 2 5 2 2 2 5 2 2 2]
38,7,3.6,[2 2 5 2 2 2 5 2 2 2]
38,8,7.2,[2 2 5 2 2 2 5 2 2 2]
38,10,10.8,[2 2 5 2 2 2 5 2 2 2]
38,6,7.2,[2 2 5 2 2 2 5 2 2 2]
39,1,18.0,[2 2 5 2 2 2 2 2 2]
39,2,14.4,[2 2 5 2 2 2 2 2 2]
39,3,0.0,[2 2 5 2 2 2 2 2 2]
39,4,14.4,[2 2 5 2 2 2 2 2 2]
39,5,0.0,[2 2 5 2 2 2 2 2 2]
39,7,3.6,[2 2 5 2 2 2 2 2 2]
39,10,10.8,[2 2 5 2 2 2 2 2 2]
39,6,7.2,[2 2 5 2 2 2 2 2 2]
40,1,18.0,[2 2 5 2 2 2 2 2 2]
40,2,18.0,[2 2 5 2 2 2 2 2 2]
40,3,0.0,[2 2 5 2 2 2 2 2 2]
40,4,14.4,[2 2 5 2 2 2 2 2 2]
40,5,0.0,[2 2 5 2 2 2 2 2 2]
40,7,7.2,[2 2 5 2 2 2 2 2 2]
40,10,10.8,[2 2 5 2 2 2 2 2 2]
40,6,7.2,[2 2 5 2 2 2 2 2 2]
41,1,21.6,[2 2 5 2 2 2 2 2 2]
41,2,18.0,[2 2 5 2 2 2 2 2 2]
41,3,0.0,[2 2 5 2 2 2 2 2 2]
41,4,14.4,[2 2 5 2 2 2 2 2 2]
41,5,0.0,[2 2 5 2 2 2 2 2 2]
41,7,7.2,[2 2 5 2 2 2 2 2 2]
41,10,10.8,[2 2 5 2 2 2 2 2 2]
41,13,13.846153846153845,[2 2 5 2 2 2 2 2 2]
41,6,7.2,[2 2 5 2 2 2 2 2 2]
42,1,18.0,[2 2 5 2 2 2 2 2 2 2 5]
42,2,18.0,[2 2 5 2 2 2 2 2 2 2 5]
42,3,3.6,[2 2 5 2 2 2 2 2 2 2 5]
42,4,14.4,[2 2 5 2 2 2 2 2 2 2 5]
42,5,0.0,[2 2 5 2 2 2 2 2 2 2 5]
42,7,7.2,[2 2 5 2 2 2 2 2 2 2 5]
42,10,10.8,[2 2 5 2 2 2 2 2 2 2 5]
42,13,12.857142857142856,[2 2 5 2 2 2 2 2 2 2 5]
42,6,7.2,[2 2 5 2 2 2 2 2 2 2 5]
42,12,5.625,[2 2 5 2 2 2 2 2 2 2 5]
42,8,7.2,[2 2 5 2 2 2 2 2 2 2 5]
43,1,18.0,[2 2 5 2 2 2 2 2 2 2 5]
43,2,21.6,[2 2 5 2 2 2 2 2 2 2 5]
43,3,3.6,[2 2 5 2 2 2 2 2 2 2 5]
43,4,14.4,[2 2 5 2 2 2 2 2 2 2 5]
43,5,0.0,[2 2 5 2 2 2 2 2 2 2 5]
43,7,7.2,[2 2 5 2 2 2 2 2 2 2 5]
43,10,14.4,[2 2 5 2 2 2 2 2 2 2 5]
43,13,12.0,[2 2 5 2 2 2 2 2 2 2 5]
43,6,7.2,[2 2 5 2 2 2 2 2 2 2 5]
43,12,0.0,[2 2 5 2 2 2 2 2 2 2 5]
43,8,7.2,[2 2 5 2 2 2 2 2 2 2 5]
44,1,18.0,[2 2 5 2 2 2 2 2 2 2 5]
44,2,18.0,[2 2 5 2 2 2 2 2 2 2 5]
44,3,0.0,[2 2 5 2 2 2 2 2 2 2 5]
44,4,14.4,[2 2 5 2 2 2 2 2 2 2 5]
44,5,0.0,[2 2 5 2 2 2 2 2 2 2 5]
44,7,7.2,[2 2 5 2 2 2 2 2 2 2 5]
44,10,14.4,[2 2 5 2 2 2 2 2 2 2 5]
44,13,11.25,[2 2 5 2 2 2 2 2 2 2 5]
44,6,10.8,[2 2 5 2 2 2 2 2 2 2 5]
44,12,0.0,[2 2 5 2 2 2 2 2 2 2 5]
44,8,7.2,[2 2 5 2 2 2 2 2 2 2 5]
45,1,21.6,[2 2 5 2 2 2 2 2 2 5]
45,2,18.0,[2 2 5 2 2 2 2 2 2 5]
45,3,3.6,[2 2 5 2 2 2 2 2 2 5]
45,4,14.4,[2 2 5 2 2 2 2 2 2 5]
45,5,0.0,[2 2 5 2 2 2 2 2 2 5]
45,7,3.6,[2 2 5 2 2 2 2 2 2 5]
45,10,14.4,[2 2 5 2 2 2 2 2 2 5]
45,6,10.8,[2 2 5 2 2 2 2 2 2 5]
45,12,0.0,[2 2 5 2 2 2 2 2 2 5]
45,8,3.6,[2 2 5 2 2 2 2 2 2 5]
46,1,21.6,[2 2 5 2 2 2 2 2 2 5 2]
46,2,18.0,[2 2 5 2 2 2 2 2 2 5 2]
46,3,0.0,[2 2 5 2 2 2 2 2 2 5 2]
46,4,14.4,[2 2 5 2 2 2 2 2 2 5 2]
46,5,0.0,[2 2 5 2 2 2 2 2 2 5 2]
46,7,7.2,[2 2 5 2 2 2 2 2 2 5 2]
46,10,14.4,[2 2 5 2 2 2 2 2 2 5 2]
46,6,10.8,[2 2 5 2 2 2 2 2 2 5 2]
46,12,0.0,[2 2 5 2 2 2 2 2 2 5 2]
46,8,3.6,[2 2 5 2 2 2 2 2 2 5 2]
46,13,15.88235294117647,[2 2 5 2 2 2 2 2 2 5 2]
47,1,21.6,[2 2 5 2 2 2 2 2 2 5]
47,2,21.6,[2 2 5 2 2 2 2 2 2 5]
47,3,3.6,[2 2 5 2 2 2 2 2 2 5]
47,4,14.4,[2 2 5 2 2 2 2 2 2 5]
47,5,0.0,[2 2 5 2 2 2 2 2 2 5]
47,7,10.8,[2 2 5 2 2 2 2 2 2 5]
47,10,14.4,[2 2 5 2 2 2 2 2 2 5]
47,6,10.8,[2 2 5 2 2 2 2 2 2 5]
47,12,0.0,[2 2 5 2 2 2 2 2 2 5]
47,8,0.0,[2 2 5 2 2 2 2 2 2 5]
48,1,18.0,[2 2 5 2 2 2 2 2 2 5]
48,2,21.6,[2 2 5 2 2 2 2 2 2 5]
48,3,0.0,[2 2 5 2 2 2 2 2 2 5]
48,4,18.0,[2 2 5 2 2 2 2 2 2 5]
48,5,0.0,[2 2 5 2 2 2 2 2 2 5]
48,7,7.2,[2 2 5 2 2 2 2 2 2 5]
48,10,14.4,[2 2 5 2 2 2 2 2 2 5]
48,6,10.8,[2 2 5 2 2 2 2 2 2 5]
48,12,0.0,[2 2 5 2 2 2 2 2 2 5]
48,8,0.0,[2 2 5 2 2 2 2 2 2 5]
49,1,18.0,[2 2 5 2 2 2 2 2 2 5 2]
49,2,21.6,[2 2 5 2 2 2 2 2 2 5 2]
49,3,3.6,[2 2 5 2 2 2 2 2 2 5 2]
49,4,18.0,[2 2 5 2 2 2 2 2 2 5 2]
49,5,0.0,[2 2 5 2 2 2 2 2 2 5 2]
49,7,10.8,[2 2 5 2 2 2 2 2 2 5 2]
49,10,14.4,[2 2 5 2 2 2 2 2 2 5 2]
49,6,10.8,[2 2 5 2 2 2 2 2 2 5 2]
49,12,0.0,[2 2 5 2 2 2 2 2 2 5 2]
49,8,0.0,[2 2 5 2 2 2 2 2 2 5 2]
49,13,15.000000000000002,[2 2 5 2 2 2 2 2 2 5 2]
50,1,18.0,[2 2 5 2 2 2 2 2 2 5 2]
50,2,18.0,[2 2 5 2 2 2 2 2 2 5 2]
50,3,0.0,[2 2 5 2 2 2 2 2 2 5 2]
50,4,14.4,[2 2 5 2 2 2 2 2 2 5 2]
50,5,0.0,[2 2 5 2 2 2 2 2 2 5 2]
50,7,7.2,[2 2 5 2 2 2 2 2 2 5 2]
50,10,14.4,[2 2 5 2 2 2 2 2 2 5 2]
50,6,10.8,[2 2 5 2 2 2 2 2 2 5 2]
50,12,0.0,[2 2 5 2 2 2 2 2 2 5 2]
50,8,0.0,[2 2 5 2 2 2 2 2 2 5 2]
50,13,14.210526315789473,[2 2 5 2 2 2 2 2 2 5 2]
51,1,18.0,[2 2 5 2 2 2 2 2 2 5 2 2]
51,2,21.6,[2 2 5 2 2 2 2 2 2 5 2 2]
51,3,3.6,[2 2 5 2 2 2 2 2 2 5 2 2]
51,4,14.4,[2 2 5 2 2 2 2 2 2 5 2 2]
51,5,0.0,[2 2 5 2 2 2 2 2 2 5 2 2]
51,7,7.2,[2 2 5 2 2 2 2 2 2 5 2 2]
51,10,14.4,[2 2 5 2 2 2 2 2 2 5 2 2]
51,6,10.8,[2 2 5 2 2 2 2 2 2 5 2 2]
51,12,0.0,[2 2 5 2 2 2 2 2 2 5 2 2]
51,8,0.0,[2 2 5 2 2 2 2 2 2 5 2 2]
51,13,13.5,[2 2 5 2 2 2 2 2 2 5 2 2]
52,1,14.4,[2 2 5 2 2 2 2 2 2 5 2 2]
52,2,21.6,[2 2 5 2 2 2 2 2 2 5 2 2]
52,3,3.6,[2 2 5 2 2 2 2 2 2 5 2 2]
52,4,14.4,[2 2 5 2 2 2 2 2 2 5 2 2]
52,5,0.0,[2 2 5 2 2 2 2 2 2 5 2 2]
52,7,7.2,[2 2 5 2 2 2 2 2 2 5 2 2]
52,10,14.4,[2 2 5 2 2 2 2 2 2 5 2 2]
52,6,7.2,[2 2 5 2 2 2 2 2 2 5 2 2]
52,12,3.6,[2 2 5 2 2 2 2 2 2 5 2 2]
52,8,0.0,[2 2 5 2 2 2 2 2 2 5 2 2]
52,13,12.857142857142858,[2 2 5 2 2 2 2 2 2 5 2 2]
53,1,14.4,[2 2 5 2 2 2 2 2 5 2]
53,2,21.6,[2 2 5 2 2 2 2 2 5 2]
53,3,3.6,[2 2 5 2 2 2 2 2 5 2]
53,4,18.0,[2 2 5 2 2 2 2 2 5 2]
53,5,0.0,[2 2 5 2 2 2 2 2 5 2]
53,7,10.8,[2 2 5 2 2 2 2 2 5 2]
53,10,18.0,[2 2 5 2 2 2 2 2 5 2]
53,6,10.8,[2 2 5 2 2 2 2 2 5 2]
53,8,0.0,[2 2 5 2 2 2 2 2 5 2]
53,13,12.272727272727273,[2 2 5 2 2 2 2 2 5 2]
54,1,14.4,[2 2 5 2 2 2 2 2 5 2]
54,2,21.6,[2 2 5 2 2 2 2 2 5 2]
54,3,3.6,[2 2 5 2 2 2 2 2 5 2]
54,4,18.0,[2 2 5 2 2 2 2 2 5 2]
54,5,0.0,[2 2 5 2 2 2 2 2 5 2]
54,7,10.8,[2 2 5 2 2 2 2 2 5 2]
54,10,14.4,[2 2 5 2 2 2 2 2 5 2]
54,6,10.8,[2 2 5 2 2 2 2 2 5 2]
54,8,0.0,[2 2 5 2 2 2 2 2 5 2]
54,13,15.652173913043478,[2 2 5 2 2 2 2 2 5 2]
55,1,14.4,[2 2 5 2 2 2 2 2 5 2 2]
55,2,21.6,[2 2 5 2 2 2 2 2 5 2 2]
55,3,3.6,[2 2 5 2 2 2 2 2 5 2 2]
55,4,18.0,[2 2 5 2 2 2 2 2 5 2 2]
55,5,0.0,[2 2 5 2 2 2 2 2 5 2 2]
55,7,10.8,[2 2 5 2 2 2 2 2 5 2 2]
55,10,14.4,[2 2 5 2 2 2 2 2 5 2 2]
55,6,10.8,[2 2 5 2 2 2 2 2 5 2 2]
55,8,0.0,[2 2 5 2 2 2 2 2 5 2 2]
55,13,15.000000000000002,[2 2 5 2 2 2 2 2 5 2 2]
56,1,14.4,[2 2 5 2 2 2 2 2 5 2 2]
56,2,21.6,[2 2 5 2 2 2 2 2 5 2 2]
56,3,3.6,[2 2 5 2 2 2 2 2 5 2 2]
56,4,14.4,[2 2 5 2 2 2 2 2 5 2 2]
56,5,0.0,[2 2 5 2 2 2 2 2 5 2 2]
56,7,10.8,[2 2 5 2 2 2 2 2 5 2 2]
56,10,14.4,[2 2 5 2 2 2 2 2 5 2 2]
56,6,10.8,[2 2 5 2 2 2 2 2 5 2 2]
56,8,0.0,[2 2 5 2 2 2 2 2 5 2 2]
56,13,14.4,[2 2 5 2 2 2 2 2 5 2 2]
57,1,10.8,[2 2 5 2 2 2 2 2 5 2 2]
57,2,21.6,[2 2 5 2 2 2 2 2 5 2 2]
57,3,3.6,[2 2 5 2 2 2 2 2 5 2 2]
57,4,14.4,[2 2 5 2 2 2 2 2 5 2 2]
57,5,0.0,[2 2 5 2 2 2 2 2 5 2 2]
57,7,10.8,[2 2 5 2 2 2 2 2 5 2 2]
57,10,14.4,[2 2 5 2 2 2 2 2 5 2 2]
57,6,10.8,[2 2 5 2 2 2 2 2 5 2 2]
57,8,0.0,[2 2 5 2 2 2 2 2 5 2 2]
57,13,10.8,[2 2 5 2 2 2 2 2 5 2 2]
58,1,10.8,[2 2 5 2 2 2 2 2 5 2 2]
58,2,25.2,[2 2 5 2 2 2 2 2 5 2 2]
58,3,3.6,[2 2 5 2 2 2 2 2 5 2 2]
58,4,18.0,[2 2 5 2 2 2 2 2 5 2 2]
58,5,0.0,[2 2 5 2 2 2 2 2 5 2 2]
58,7,10.8,[2 2 5 2 2 2 2 2 5 2 2]
58,10,18.0,[2 2 5 2 2 2 2 2 5 2 2]
58,6,10.8,[2 2 5 2 2 2 2 2 5 2 2]
58,8,0.0,[2 2 5 2 2 2 2 2 5 2 2]
58,13,10.8,[2 2 5 2 2 2 2 2 5 2 2]
59,1,10.8,[2 2 5 2 2 2 2 2 5 2 2 2]
59,2,21.6,[2 2 5 2 2 2 2 2 5 2 2 2]
59,3,0.0,[2 2 5 2 2 2 2 2 5 2 2 2]
59,4,18.0,[2 2 5 2 2 2 2 2 5 2 2 2]
59,5,0.0,[2 2 5 2 2 2 2 2 5 2 2 2]
59,7,14.4,[2 2 5 2 2 2 2 2 5 2 2 2]
59,10,18.0,[2 2 5 2 2 2 2 2 5 2 2 2]
59,6,10.8,[2 2 5 2 2 2 2 2 5 2 2 2]
59,8,3.6,[2 2 5 2 2 2 2 2 5 2 2 2]
59,13,10.8,[2 2 5 2 2 2 2 2 5 2 2 2]
59,12,3.6,[2 2 5 2 2 2 2 2 5 2 2 2]
60,2,21.6,[2 5 2 2 2 2 2 5 2 2 2]
60,3,0.0,[2 5 2 2 2 2 2 5 2 2 2]
60,4,18.0,[2 5 2 2 2 2 2 5 2 2 2]
60,5,0.0,[2 5 2 2 2 2 2 5 2 2 2]
60,7,14.4,[2 5 2 2 2 2 2 5 2 2 2]
60,10,18.0,[2 5 2 2 2 2 2 5 2 2 2]
60,6,10.8,[2 5 2 2 2 2 2 5 2 2 2]
60,8,3.6,[2 5 2 2 2 2 2 5 2 2 2]
60,13,10.8,[2 5 2 2 2 2 2 5 2 2 2]
60,12,7.2,[2 5 2 2 2 2 2 5 2 2 2]
61,2,25.2,[2 5 2 2 2 2 2 5 2 2 2 2]
61,3,3.6,[2 5 2 2 2 2 2 5 2 2 2 2]
61,4,14.4,[2 5 2 2 2 2 2 5 2 2 2 2]
